date,TempInSitu,Serial,SalinityInSitu_1pCal
2021-01-15 12:53:22,29.77,316,33.605605250000004
2021-01-15 12:53:32,29.62,316,33.67736194
2021-01-15 12:53:42,29.63,316,33.67700312
2021-01-15 12:53:52,29.69,316,33.62198936
2021-01-15 12:54:02,29.47,316,33.73967308
2021-01-15 12:54:12,29.63,316,33.68354088
2021-01-15 12:54:22,29.74,316,33.59370203
2021-01-15 12:54:32,29.69,316,33.61868212
2021-01-15 12:54:42,29.62,316,33.63805157
2021-01-15 12:54:52,29.41,316,33.74897711
2021-01-15 12:55:02,29.36,316,33.76764369
2021-01-15 12:55:12,29.33,316,33.8216278
2021-01-15 12:55:22,29.36,316,33.8005038
2021-01-15 12:55:32,29.41,316,33.78513327
2021-01-15 12:55:42,29.42,316,33.79779986
2021-01-15 12:55:52,29.49,316,33.75851915
2021-01-15 12:56:02,29.48,316,33.76553696
2021-01-15 12:56:12,29.5,316,33.76138136
2021-01-15 12:56:22,29.64,316,33.66671207
2021-01-15 12:56:32,29.7,316,25.83674881
2021-01-15 12:56:42,29.75,316,33.67536637
2021-01-15 12:56:52,29.76,316,33.65195827
2021-01-15 12:57:02,29.77,316,33.61543463
2021-01-15 12:57:12,29.76,316,33.65195895
2021-01-15 12:57:22,29.68,316,33.67494388
2021-01-15 12:57:32,29.65,316,33.66626727
2021-01-15 12:57:42,29.62,316,33.69385006
2021-01-15 12:57:52,29.59,316,33.73123305
2021-01-15 12:58:02,29.75,316,33.67536912
2021-01-15 12:58:12,29.75,316,33.66554131
2021-01-15 12:58:22,29.5,316,33.75815347
2021-01-15 12:58:32,29.63,316,33.7328952
2021-01-15 12:58:42,29.57,316,33.7419236
2021-01-15 12:58:52,29.71,316,33.66385204
2021-01-15 12:59:02,29.65,316,33.67942816
2021-01-15 12:59:12,29.63,316,33.70987924
2021-01-15 12:59:22,29.69,316,33.6613504
2021-01-15 12:59:32,29.74,316,33.63963349
2021-01-15 12:59:42,29.71,316,33.68021612
2021-01-15 12:59:52,29.58,316,33.72183401
2021-01-15 13:00:02,29.64,316,33.67987983
2021-01-15 13:00:12,29.41,316,33.77524923
2021-01-15 13:00:22,29.7,316,33.71689146
2021-01-15 13:00:32,29.69,316,33.68434
2021-01-15 13:00:42,29.65,316,33.70574964
2021-01-15 13:00:52,29.65,316,33.71228524
2021-01-15 13:01:02,29.62,316,33.73989893
2021-01-15 13:01:12,29.62,316,33.71687702
2021-01-15 13:01:22,29.6,316,33.71438368
2021-01-15 13:01:32,29.57,316,33.72883845
2021-01-15 13:01:42,29.58,316,33.7612842
2021-01-15 13:01:52,29.55,316,33.74284849
2021-01-15 13:02:02,29.55,316,33.73298207
2021-01-15 13:02:12,29.58,316,33.73492705
2021-01-15 13:02:22,29.62,316,33.74644153
2021-01-15 13:02:32,29.65,316,33.71891367
2021-01-15 13:02:42,29.65,316,33.71891402
2021-01-15 13:02:52,29.64,316,33.69626992
2021-01-15 13:03:02,29.63,316,33.7164249
2021-01-15 13:03:12,29.62,316,33.71688115
2021-01-15 13:03:22,29.58,316,33.74488063
2021-01-15 13:03:32,29.57,316,33.74193359
2021-01-15 13:03:42,29.59,316,33.74442118
2021-01-15 13:03:52,29.49,316,33.79481955
2021-01-15 13:04:02,29.39,316,33.81235308
2021-01-15 13:04:12,29.27,316,33.86071465
2021-01-15 13:04:22,29.22,316,33.8894508
2021-01-15 13:04:32,29.28,316,33.84049053
2021-01-15 13:04:42,29.33,316,33.85462327
2021-01-15 13:04:52,29.36,316,33.81700015
2021-01-15 13:05:02,29.39,316,33.8024566
2021-01-15 13:05:12,29.41,316,33.77525959
2021-01-15 13:05:22,29.41,316,33.77525994
2021-01-15 13:05:32,29.41,316,33.78839204
2021-01-15 13:05:42,29.35,316,33.79117538
2021-01-15 13:05:52,29.33,316,33.85138195
2021-01-15 13:06:02,29.35,316,33.82404509
2021-01-15 13:06:12,29.32,316,33.82545311
2021-01-15 13:06:22,29.32,316,33.81887563
2021-01-15 13:06:32,29.31,316,33.82592275
2021-01-15 13:06:42,29.3,316,33.84946942
2021-01-15 13:06:52,29.25,316,33.81880983
2021-01-15 13:07:02,29.21,316,33.88659314
2021-01-15 13:07:12,29.24,316,33.86539256
2021-01-15 13:07:22,29.22,316,33.85650043
2021-01-15 13:07:32,29.22,316,33.85650078
2021-01-15 13:07:42,29.21,316,33.84704058
2021-01-15 13:07:52,29.22,316,33.87293399
2021-01-15 13:08:02,29.24,316,33.85221731
2021-01-15 13:08:12,29.22,316,33.85975245
2021-01-15 13:08:22,29.21,316,33.86356703
2021-01-15 13:08:32,29.2,316,33.87063439
2021-01-15 13:08:42,29.22,316,33.8499125
2021-01-15 13:08:52,29.22,316,33.84991284
2021-01-15 13:09:02,29.19,316,33.82829295
2021-01-15 13:09:12,29.15,316,33.87300711
2021-01-15 13:09:22,29.12,316,33.91070477
2021-01-15 13:09:32,29.14,316,33.88668388
2021-01-15 13:09:42,29.19,316,33.90734095
2021-01-15 13:09:52,29.22,316,33.87293815
2021-01-15 13:10:02,29.24,316,33.84238438
2021-01-15 13:10:12,29.3,316,33.95191344
2021-01-15 13:10:22,29.37,316,33.89911063
2021-01-15 13:10:32,29.39,316,33.91479885
2021-01-15 13:10:42,29.42,316,33.88040654
2021-01-15 13:10:52,29.42,316,33.89363277
2021-01-15 13:11:02,29.48,316,33.86125113
2021-01-15 13:11:12,29.49,316,33.89392851
2021-01-15 13:11:22,29.49,316,33.87739503
2021-01-15 13:11:32,29.53,316,33.83273012
2021-01-15 13:11:42,29.43,316,33.87992725
2021-01-15 13:11:52,29.39,316,33.91480161
2021-01-15 13:12:02,29.39,316,33.90156759
2021-01-15 13:12:12,29.36,316,33.90284071
2021-01-15 13:12:22,29.33,316,33.91745147
2021-01-15 13:12:32,29.33,316,33.91745182
2021-01-15 13:12:42,29.33,316,33.93394685
2021-01-15 13:12:52,29.33,316,33.91078289
2021-01-15 13:13:02,29.35,316,33.88017387
2021-01-15 13:13:12,29.37,316,33.91235552
2021-01-15 13:13:22,29.41,316,33.87090514
2021-01-15 13:13:32,29.43,316,33.87993105
2021-01-15 13:13:42,29.52,316,33.88933378
2021-01-15 13:13:52,29.6,316,33.82322051
2021-01-15 13:14:02,29.63,316,33.82860589
2021-01-15 13:14:12,29.7,316,33.80262751
2021-01-15 13:14:22,29.74,316,33.77462546
2021-01-15 13:14:32,29.77,316,33.78009893
2021-01-15 13:14:42,29.77,316,33.78009927
2021-01-15 13:14:52,29.8,316,33.75912862
2021-01-15 13:15:02,29.81,316,33.75214351
2021-01-15 13:15:12,29.82,316,33.72204221
2021-01-15 13:15:22,29.84,316,33.7312025
2021-01-15 13:15:32,29.81,316,33.75214454
2021-01-15 13:15:42,29.82,316,33.73195092
2021-01-15 13:15:52,29.85,316,33.69452329
2021-01-15 13:16:02,29.87,316,33.7102841
2021-01-15 13:16:12,29.91,316,33.6824255
2021-01-15 13:16:22,29.91,316,33.68242584
2021-01-15 13:16:32,29.86,316,33.69415697
2021-01-15 13:16:42,29.81,316,33.74553995
2021-01-15 13:16:52,29.73,316,33.74532369
2021-01-15 13:17:02,29.73,316,33.75855723
2021-01-15 13:17:12,29.73,316,33.73870809
2021-01-15 13:17:22,29.73,316,33.7288738
2021-01-15 13:17:32,29.74,316,33.69882846
2021-01-15 13:17:42,29.73,316,33.72225871
2021-01-15 13:17:52,29.73,316,33.72225906
2021-01-15 13:18:02,29.74,316,33.7383369
2021-01-15 13:18:12,29.74,316,33.74495232
2021-01-15 13:18:22,29.76,316,33.72436652
2021-01-15 13:18:32,29.77,316,33.6712934
2021-01-15 13:18:42,29.77,316,33.68772835
2021-01-15 13:18:52,29.79,316,33.65735728
2021-01-15 13:19:02,29.79,316,33.71003765
2021-01-15 13:19:12,29.76,316,33.66183
2021-01-15 13:19:22,29.76,316,33.65200459
2021-01-15 13:19:32,29.8,316,33.6569991
2021-01-15 13:19:42,29.79,316,33.6639656
2021-01-15 13:19:52,29.77,316,33.65486281
2021-01-15 13:20:02,29.8,316,33.68003069
2021-01-15 13:20:12,29.84,316,33.60945123
2021-01-15 13:20:22,29.81,316,33.64022072
2021-01-15 13:20:32,29.75,316,33.6918563
2021-01-15 13:20:42,29.7,316,33.68723909
2021-01-15 13:20:52,29.63,316,33.68690913
2021-01-15 13:21:02,29.64,316,33.66676297
2021-01-15 13:21:12,29.65,316,33.66631609
2021-01-15 13:21:22,29.58,316,33.65949641
2021-01-15 13:21:32,29.54,316,33.70387661
2021-01-15 13:21:42,29.54,316,33.73670956
2021-01-15 13:21:52,29.53,316,33.70755873
2021-01-15 13:22:02,29.55,316,33.74943839
2021-01-15 13:22:12,29.58,316,33.72188015
2021-01-15 13:22:22,29.59,316,33.72142455
2021-01-15 13:22:32,29.66,316,33.6921831
2021-01-15 13:22:42,29.6,316,33.68485947
2021-01-15 13:22:52,29.6,316,33.68485982
2021-01-15 13:23:02,29.58,316,33.69884499
2021-01-15 13:23:12,29.53,316,33.73053038
2021-01-15 13:23:22,29.54,316,33.7038804
2021-01-15 13:23:32,29.5,316,33.69249136
2021-01-15 13:23:42,29.5,316,33.75156173
2021-01-15 13:23:52,29.5,316,33.6990446
2021-01-15 13:24:02,29.58,316,33.70870689
2021-01-15 13:24:12,29.54,316,5.09448831
2021-01-15 13:24:22,29.53,316,33.69446557
2021-01-15 13:24:32,29.62,316,33.69390545
2021-01-15 13:24:42,29.62,316,33.65450039
2021-01-15 13:24:52,29.65,316,33.64010002
2021-01-15 13:25:02,29.74,316,33.60359175
2021-01-15 13:25:12,29.76,316,33.58315984
2021-01-15 13:25:22,29.76,316,33.57985634
2021-01-15 13:25:32,29.74,316,33.57741937
2021-01-15 13:25:42,29.68,316,33.59629099
2021-01-15 13:25:52,29.65,316,33.59428567
2021-01-15 13:26:02,29.62,316,33.63157974
2021-01-15 13:26:12,29.65,316,33.610661
2021-01-15 13:26:22,29.68,316,33.59629236
2021-01-15 13:26:32,29.69,316,33.56644303
2021-01-15 13:26:42,29.73,316,33.5386383
2021-01-15 13:26:52,29.7,316,33.52034391
2021-01-15 13:27:02,29.73,316,33.54515968
2021-01-15 13:27:12,29.74,316,33.53169414
2021-01-15 13:27:22,29.74,316,33.52517538
2021-01-15 13:27:32,29.75,316,33.51823435
2021-01-15 13:27:42,29.76,316,33.5341484
2021-01-15 13:27:52,29.77,316,33.5108745
2021-01-15 13:28:02,29.76,316,33.51781275
2021-01-15 13:28:12,29.77,316,33.50436024
2021-01-15 13:28:22,29.75,316,33.47913403
2021-01-15 13:28:32,29.76,316,33.52433031
2021-01-15 13:28:42,29.75,316,33.42058451
2021-01-15 13:28:52,29.76,316,33.39742891
2021-01-15 13:29:02,29.77,316,33.40023955
2021-01-15 13:29:12,29.76,316,33.41687938
2021-01-15 13:29:22,29.74,316,33.40474642
2021-01-15 13:29:32,29.75,316,33.404345
2021-01-15 13:29:42,29.74,316,33.41777805
2021-01-15 13:29:52,29.75,316,33.38159223
2021-01-15 13:30:02,29.74,316,33.38850487
2021-01-15 13:30:12,29.73,316,33.38577981
2021-01-15 13:30:22,29.7,316,33.35143231
2021-01-15 13:30:32,29.7,316,33.41617926
2021-01-15 13:30:42,29.73,316,33.38247831
2021-01-15 13:30:52,29.75,316,33.37517023
2021-01-15 13:31:02,29.76,316,33.35532807
2021-01-15 13:31:12,29.75,316,33.36223417
2021-01-15 13:31:22,29.77,316,33.35484633
2021-01-15 13:31:32,29.79,316,33.31198586
2021-01-15 13:31:42,29.8,316,33.30179779
2021-01-15 13:31:52,29.8,316,33.29217443
2021-01-15 13:32:02,29.8,316,33.28567012
2021-01-15 13:32:12,29.8,316,33.2792551
2021-01-15 13:32:22,29.79,316,33.27963561
2021-01-15 13:32:32,29.79,316,33.23775515
2021-01-15 13:32:42,29.79,316,33.26350674
2021-01-15 13:32:52,29.77,316,33.27085773
2021-01-15 13:33:02,29.79,316,33.23775617
2021-01-15 13:33:12,29.77,316,33.23867942
2021-01-15 13:33:22,29.77,316,33.25151511
2021-01-15 13:33:32,29.79,316,33.24746924
2021-01-15 13:33:42,29.76,316,33.28416622
2021-01-15 13:33:52,29.77,316,33.22896566
2021-01-15 13:34:02,29.82,316,33.22684471
2021-01-15 13:34:12,29.82,316,33.17858737
2021-01-15 13:34:22,29.79,316,33.2023895
2021-01-15 13:34:32,29.75,316,33.19770158
2021-01-15 13:34:42,29.73,316,33.17934679
2021-01-15 13:34:52,29.75,316,33.14324093
2021-01-15 13:35:02,29.79,316,33.10940757
2021-01-15 13:35:12,29.76,316,33.1235518
2021-01-15 13:35:22,29.74,316,33.17247941
2021-01-15 13:35:32,29.76,316,33.13638311
2021-01-15 13:35:42,29.77,316,33.19367789
2021-01-15 13:35:52,29.8,316,33.08974171
2021-01-15 13:36:02,29.81,316,33.09571552
2021-01-15 13:36:12,29.81,316,33.0573574
2021-01-15 13:36:22,29.82,316,33.04411656
2021-01-15 13:36:32,29.84,316,33.07519331
2021-01-15 13:36:42,29.81,316,33.02550222
2021-01-15 13:36:52,29.81,316,33.04774801
2021-01-15 13:37:02,29.8,316,33.07692556
2021-01-15 13:37:12,29.8,316,33.05458435
2021-01-15 13:37:22,29.82,316,33.04732152
2021-01-15 13:37:32,29.81,316,32.99996907
2021-01-15 13:37:42,29.79,316,32.915207530000004
2021-01-15 13:37:52,29.77,316,32.95419551
2021-01-15 13:38:02,29.79,316,32.94688114
2021-01-15 13:38:12,29.79,316,32.89928493
2021-01-15 13:38:22,29.75,316,32.92652349
2021-01-15 13:38:32,29.73,316,32.95610115
2021-01-15 13:38:42,29.68,316,33.19133033
2021-01-15 13:38:52,29.7,316,32.93843473
2021-01-15 13:39:02,29.7,316,32.9163354
2021-01-15 13:39:12,29.73,316,32.78541413
2021-01-15 13:39:22,29.73,316,32.71013154
2021-01-15 13:39:32,29.77,316,32.71436356
2021-01-15 13:39:42,29.85,316,32.53235105
2021-01-15 13:39:52,29.87,316,33.74992882
2021-01-15 13:40:02,29.87,316,33.76321858
2021-01-15 13:40:12,29.86,316,33.73380543
2021-01-15 13:40:22,29.93,316,33.66197005
2021-01-15 13:40:32,29.97,316,33.67368575
2021-01-15 13:40:42,30.03,316,33.65512656
2021-01-15 13:40:52,30.06,316,33.68370826
2021-01-15 13:41:02,30.11,316,33.63587286
2021-01-15 13:41:12,30.18,316,33.60717949
2021-01-15 13:41:22,30.23,316,33.59891627
2021-01-15 13:41:32,30.23,316,33.58581143
2021-01-15 13:41:42,30.28,316,33.57429507
2021-01-15 13:41:52,30.34,316,33.55925666
2021-01-15 13:42:02,30.39,316,33.51493543
2021-01-15 13:42:12,30.4,316,33.53109103
2021-01-15 13:42:22,30.44,316,33.50358418
2021-01-15 13:42:32,30.45,316,33.5197251
2021-01-15 13:42:42,30.45,316,33.49019018
2021-01-15 13:42:52,30.46,316,33.46032012
2021-01-15 13:43:02,30.49,316,33.49559492
2021-01-15 13:43:12,30.51,316,33.4818687
2021-01-15 13:43:22,30.53,316,33.44509096
2021-01-15 13:43:32,30.66,316,33.44489528
2021-01-15 13:43:42,30.78,316,33.37937606
2021-01-15 13:43:52,30.89,316,33.34057187
2021-01-15 13:44:02,30.93,316,33.35279984
2021-01-15 13:44:12,30.96,316,33.31933195
2021-01-15 13:44:22,31,316,33.32169327
2021-01-15 13:44:32,31.09,316,33.27712107
2021-01-15 13:44:42,31.13,316,33.24355796
2021-01-15 13:44:52,31.15,316,33.23988286
2021-01-15 13:45:02,31.15,316,33.23005613
2021-01-15 13:45:12,31.16,316,33.23313372
2021-01-15 13:45:22,31.17,316,33.21656359
2021-01-15 13:45:32,31.2,316,33.21267419
2021-01-15 13:45:42,31.24,316,33.19553957
2021-01-15 13:45:52,31.26,316,33.19518093
2021-01-15 13:46:02,31.31,316,33.17134836
2021-01-15 13:46:12,31.36,316,33.13776717
2021-01-15 13:46:22,31.38,316,33.10149846
2021-01-15 13:46:32,31.43,316,33.07779282
2021-01-15 13:46:42,31.44,316,33.12661355
2021-01-15 13:46:52,31.48,316,33.0737357
2021-01-15 13:47:02,31.48,316,33.08349884
2021-01-15 13:47:12,31.5,316,33.05389149
2021-01-15 13:47:22,31.5,316,33.07669102
2021-01-15 13:47:32,31.53,316,33.01755079
2021-01-15 13:47:42,31.51,316,32.96909203
2021-01-15 13:47:52,31.4,316,32.8837524
2021-01-15 13:48:02,31.37,316,32.87466623
2021-01-15 13:48:12,31.4,316,32.85471221
2021-01-15 13:48:22,31.6,316,32.71583834
2021-01-15 13:48:32,31.61,316,32.73488196
2021-01-15 13:48:42,31.73,316,32.65579312
2021-01-15 13:48:52,31.73,316,32.66223181
2021-01-15 13:49:02,31.85,316,32.54509084
2021-01-15 13:49:12,31.89,316,32.51251829
2021-01-15 13:49:22,31.91,316,32.48671575
2021-01-15 13:49:32,31.82,316,32.52961109
2021-01-15 13:49:42,31.77,316,32.54006283
2021-01-15 13:49:52,31.82,316,32.53603605
2021-01-15 13:50:02,31.8,316,32.54270288
2021-01-15 13:50:12,31.88,316,32.46182192
2021-01-15 13:50:22,31.82,316,32.52327429
2021-01-15 13:50:32,31.83,316,32.5071429
2021-01-15 13:50:42,31.83,316,32.55176217
2021-01-15 13:50:52,31.83,316,32.50080691
2021-01-15 13:51:02,31.85,316,32.47181923
2021-01-15 13:51:12,31.86,316,32.50345959
2021-01-15 13:51:22,31.91,316,32.42636302
2021-01-15 13:51:32,31.85,316,32.47182021
2021-01-15 13:51:42,31.83,316,32.48488216
2021-01-15 13:51:52,31.87,316,32.44285616
2021-01-15 13:52:02,31.92,316,32.38814797
2021-01-15 13:52:12,31.93,316,32.39744945
2021-01-15 13:52:22,31.94,316,32.4353674
2021-01-15 13:52:32,31.93,316,32.41334194
